date,open,high,low,close,adj_close,volume,source,source_symbol,fetched_at_bjt,status
2022-08-25,114.23999786376953,116.72000122070312,114.11000061035156,116.6500015258789,115.55046081542969,16956800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-26,114.72000122070312,115.12000274658203,110.19000244140625,110.33999633789062,109.29993438720703,37245700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-29,109.98999786376953,110.94999694824219,108.80000305175781,109.41999816894531,108.38860321044922,21191200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-30,110.16999816894531,110.5,107.80000305175781,108.94000244140625,107.91313171386719,27513300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-31,110.6500015258789,110.8499984741211,108.12999725341797,108.22000122070312,107.19992065429688,28627000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-01,108.27999877929688,110.44999694824219,107.36000061035156,109.73999786376953,108.70560455322266,28360900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-02,110.58999633789062,110.73999786376953,107.26000213623047,107.8499984741211,106.83340454101562,24160700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-06,107.30000305175781,108.02999877929688,105.77999877929688,106.80999755859375,105.80321502685547,25068300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-07,107.05999755859375,109.9800033569336,106.9000015258789,109.44999694824219,108.41832733154297,23167000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-08,108.04000091552734,109.5999984741211,107.16000366210938,108.37999725341797,107.3583984375,24238300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-09,109.06999969482422,110.98999786376953,109.0199966430664,110.6500015258789,109.60700988769531,23197700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-12,110.98999786376953,111.62000274658203,109.93000030517578,110.86000061035156,109.81503295898438,22966800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-13,107.80000305175781,108.30000305175781,104.08999633789062,104.31999969482422,103.33667755126953,38172900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-14,104.56999969482422,105.27999877929688,103.66000366210938,105.0,104.01026153564453,26395100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-15,104.02999877929688,105.2699966430664,102.3499984741211,102.91000366210938,101.9399642944336,34188300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-16,102.06999969482422,103.12999725341797,100.94000244140625,102.80000305175781,101.83100891113281,42797200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-19,101.75,103.33000183105469,101.55000305175781,103.06999969482422,102.09846496582031,23036800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-20,102.08000183105469,102.37000274658203,100.5199966430664,101.13999938964844,100.1866455078125,26517100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-21,101.66999816894531,102.87999725341797,99.2699966430664,99.27999877929688,98.34420013427734,31487300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-22,98.81999969482422,101.23999786376953,98.79000091552734,100.13999938964844,99.19609069824219,34298600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-23,99.62999725341797,99.66000366210938,97.47000122070312,98.73999786376953,97.80928039550781,31625400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-26,98.0999984741211,99.87999725341797,97.80000305175781,98.16999816894531,97.2446517944336,27072700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-27,99.43000030517578,100.0,96.87000274658203,97.5,96.58097839355469,30072800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-28,97.6500015258789,100.69999694824219,97.11000061035156,100.05000305175781,99.10692596435547,32466300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-29,98.63999938964844,98.63999938964844,95.95999908447266,97.41999816894531,96.50171661376953,31047200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-09-30,97.05000305175781,98.9000015258789,95.55999755859375,95.6500015258789,94.7484130859375,32941500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-03,96.76000213623047,99.29000091552734,96.5199966430664,98.63999938964844,97.71022033691406,27982000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-04,100.44000244140625,101.83999633789062,100.37999725341797,101.63999938964844,100.68193054199219,28850800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-05,99.83000183105469,101.93000030517578,98.80000305175781,101.43000030517578,100.47393035888672,22176900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-06,100.68000030517578,102.93000030517578,100.58999633789062,101.41999816894531,100.4640121459961,22324000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-07,99.8499984741211,100.52999877929688,98.30000305175781,98.68000030517578,97.74983978271484,27502800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-10,99.0,99.0999984741211,97.01000213623047,97.86000061035156,96.93759155273438,18225100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-11,97.43000030517578,99.25,96.30999755859375,97.18000030517578,96.26397705078125,26507100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-12,97.30000305175781,98.75,96.73999786376953,97.55999755859375,96.6404037475586,21876400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-13,95.1500015258789,99.77999877929688,94.37999725341797,99.05999755859375,98.12626647949219,34574500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-14,99.98999786376953,100.69000244140625,96.37000274658203,96.55999755859375,95.64981842041016,25410700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-17,98.86000061035156,100.93000030517578,98.83000183105469,99.97000122070312,99.02767944335938,28419200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-18,103.12999725341797,103.47000122070312,99.97000122070312,100.7699966430664,99.82013702392578,24060700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-19,100.01000213623047,101.0199966430664,98.91999816894531,99.62999725341797,98.69088745117188,23811100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-20,100.0,102.31999969482422,99.38999938964844,99.97000122070312,99.02767944335938,25323200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-21,97.8499984741211,101.30999755859375,97.72000122070312,101.12999725341797,100.17674255371094,32458700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-24,101.80000305175781,102.75,99.9800033569336,102.5199966430664,101.55364990234375,27176400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-25,102.9000015258789,104.81999969482422,102.72000122070312,104.4800033569336,103.49517059326172,40611400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-26,96.43000030517578,98.30999755859375,94.69000244140625,94.93000030517578,94.0351791381836,88114100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-27,94.5199966430664,95.43000030517578,91.80000305175781,92.22000122070312,91.3507308959961,60710900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-28,92.2699966430664,96.55000305175781,92.12999725341797,96.29000091552734,95.38238525390625,43697300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-10-31,95.41999816894531,96.02999877929688,93.9800033569336,94.51000213623047,93.61914825439453,31675000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-01,95.44999694824219,96.02999877929688,90.37000274658203,90.47000122070312,89.61722564697266,47161400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-02,90.94000244140625,91.18000030517578,86.87999725341797,86.97000122070312,86.15022277832031,57038300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-03,86.31999969482422,86.5199966430664,83.33999633789062,83.43000030517578,82.64359283447266,61288000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-04,85.4000015258789,86.63999938964844,83.70999908447266,86.58000183105469,85.76390838623047,51124900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-07,87.27999877929688,88.9000015258789,86.8499984741211,88.48999786376953,87.65589904785156,34078900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-08,88.9000015258789,90.31999969482422,87.58999633789062,88.9000015258789,88.06204223632812,30429000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-09,88.44999694824219,89.44000244140625,87.27999877929688,87.31999969482422,86.49693298339844,31769100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-10,92.25,94.38999938964844,91.61000061035156,93.94000244140625,93.05452728271484,51620100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-11,94.69000244140625,96.93000030517578,93.91999816894531,96.41000366210938,95.5012435913086,33090500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-14,95.08999633789062,96.79000091552734,94.51000213623047,95.69999694824219,94.79792022705078,30179500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-15,98.26000213623047,100.13999938964844,96.70999908447266,98.44000244140625,97.51210021972656,41640800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-16,97.9000015258789,99.63999938964844,97.63999938964844,98.8499984741211,97.9182357788086,29105200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-17,96.97000122070312,99.27999877929688,96.79000091552734,98.36000061035156,97.43286895751953,26052600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-18,98.7699966430664,98.9000015258789,96.37000274658203,97.43000030517578,96.51162719726562,28342300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-21,97.29000091552734,98.4000015258789,95.36000061035156,95.5999984741211,94.6988754272461,21647400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-22,95.94999694824219,97.22000122070312,94.05000305175781,97.05000305175781,96.13521575927734,23438500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-23,97.08999633789062,98.76000213623047,97.08999633789062,98.45999908447266,97.53192138671875,18868100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-25,98.23999786376953,98.63999938964844,97.4000015258789,97.45999908447266,96.54134368896484,9701400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-28,97.04000091552734,97.58000183105469,95.61000061035156,96.05000305175781,95.1446304321289,26237500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-29,95.7300033569336,96.12000274658203,94.11000061035156,95.19000244140625,94.29273986816406,20061700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-11-30,94.81999969482422,101.04000091552734,94.41999816894531,100.98999786376953,100.03807067871094,43647500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-01,101.0199966430664,102.25,100.25,100.98999786376953,100.03807067871094,28687100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-02,99.05000305175781,100.7699966430664,98.9000015258789,100.44000244140625,99.49325561523438,21480700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-05,99.4000015258789,101.37999725341797,99.0,99.4800033569336,98.54230499267578,24405100,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-06,99.30000305175781,99.77999877929688,96.41999816894531,96.9800033569336,96.06586456298828,24910700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-07,96.41000366210938,96.87999725341797,94.72000122070312,94.94000244140625,94.04509735107422,31045400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-08,95.37999725341797,95.58000183105469,93.44999694824219,93.70999908447266,92.82669067382812,32213300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-09,93.7699966430664,94.26000213623047,92.75,92.83000183105469,91.9549789428711,28225400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-12,92.70999908447266,93.55999755859375,91.61000061035156,93.30999755859375,92.43045043945312,29420000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-13,97.76000213623047,99.52999877929688,95.02999877929688,95.62999725341797,94.72859191894531,40593700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-14,95.19999694824219,96.87000274658203,93.5999984741211,95.06999969482422,94.17385864257812,28733600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-15,93.12999725341797,93.63999938964844,90.01000213623047,90.86000061035156,90.00355529785156,40107000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-16,90.76000213623047,91.33000183105469,89.5199966430664,90.26000213623047,89.40921020507812,58011800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-19,90.26000213623047,90.55999755859375,88.20999908447266,88.44000244140625,87.60636138916016,29493000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-12-20,88.11000061035156,89.18000030517578,87.44000244140625,89.0199966430664,88.18090057373047,23453800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
